学校,专业,代码,招生院系,总分,政治,外语,专业课一,专业课二,录取年份
厦门大学,神经科学,1001Z1,医学院,295,40,40,150,108,2025
厦门大学,内科学,100201,医学院,295,40,40,150,0,2025
厦门大学,儿科学,100202,医学院,295,40,40,150,0,2025
厦门大学,神经病学,100204,医学院,295,40,40,150,0,2025
厦门大学,皮肤病与性病学,100206,医学院,295,40,40,150,0,2025
厦门大学,影像医学与核医学,100207,医学院,295,40,40,150,0,2025
厦门大学,临床检验诊断学,100208,医学院,295,40,40,150,0,2025
厦门大学,临床检验诊断学,100208,公共卫生学院,295,40,40,150,0,2025
厦门大学,外科学,100210,医学院,295,40,40,150,0,2025
厦门大学,妇产科学,100211,医学院,295,40,40,150,0,2025
厦门大学,眼科学,100212,医学院,295,40,40,150,0,2025
厦门大学,耳鼻咽喉科学,100213,医学院,295,40,40,150,0,2025
厦门大学,肿瘤学,100214,医学院,295,40,40,150,0,2025
厦门大学,运动医学,100216,医学院,295,40,40,150,0,2025
厦门大学,麻醉学,100217,医学院,295,40,40,150,0,2025
厦门大学,健康大数据与智能医学,1002J4,医学院,295,40,40,150,108,2025
厦门大学,转化医学,1002J6,公共卫生学院,295,40,40,150,108,2025
厦门大学,转化医学,1002J6,医学院,295,40,40,150,108,2025
厦门大学,临床护理学,1002Z1,医学院,295,40,40,150,108,2025
厦门大学,公共卫生与预防医学,100400,公共卫生学院,295,40,40,150,0,2025
厦门大学,转化医学,1004J6,公共卫生学院,295,40,40,150,108,2025
厦门大学,中医临床基础,100502,医学院,295,40,40,150,0,2025
厦门大学,中医医史文献,100503,医学院,295,40,40,150,0,2025
厦门大学,中医内科学,100506,医学院,295,40,40,150,0,2025
厦门大学,针灸推拿学,100512,医学院,295,40,40,150,0,2025
厦门大学,药学,100700,药学院,295,40,40,150,0,2025
厦门大学,药理学,100706,医学院,295,40,40,150,0,2025
厦门大学,内科学,105101,医学院,295,40,40,150,0,2025
厦门大学,儿科学,105102,医学院,295,40,40,150,0,2025
厦门大学,神经病学,105104,医学院,295,40,40,150,0,2025
厦门大学,皮肤病与性病学,105106,医学院,295,40,40,150,0,2025
厦门大学,急诊医学,105107,医学院,295,40,40,150,0,2025
厦门大学,全科医学,105109,医学院,295,40,40,150,0,2025
厦门大学,外科学,105111,医学院,295,40,40,150,0,2025
厦门大学,妇产科学,105115,医学院,295,40,40,150,0,2025
厦门大学,眼科学,105116,医学院,295,40,40,150,0,2025
厦门大学,耳鼻咽喉科学,105117,医学院,295,40,40,150,0,2025
厦门大学,麻醉学,105118,医学院,295,40,40,150,0,2025
厦门大学,临床病理,105119,医学院,295,40,40,150,0,2025
厦门大学,临床检验诊断学,105120,医学院,295,40,40,150,0,2025
厦门大学,放射影像学,105123,医学院,295,40,40,150,0,2025
厦门大学,超声医学,105124,医学院,295,40,40,150,0,2025
厦门大学,核医学,105125,医学院,295,40,40,150,0,2025
厦门大学,公共卫生,105300,公共卫生学院,295,40,40,150,0,2025
厦门大学,药学,105500,药学院,295,40,40,150,0,2025
厦门大学,中医内科学,105701,医学院,295,40,40,150,0,2025
厦门大学,中医外科学,105702,医学院,295,40,40,150,0,2025
厦门大学,中医骨伤科学,105703,医学院,295,40,40,150,0,2025
厦门大学,中医妇科学,105704,医学院,295,40,40,150,0,2025
厦门大学,中医儿科学,105705,医学院,295,40,40,150,0,2025
厦门大学,针灸推拿学,105707,医学院,295,40,40,150,0,2025
厦门大学,中西医结合临床,105709,医学院,295,40,40,150,0,2025
厦门大学,社会医学与卫生事业管理,107401,公共卫生学院,295,40,40,150,0,2025
厦门大学,管理科学与工程,120100,管理科学系,340,45,45,80,80,2025
厦门大学,健康大数据与智能医学,1201J4,医学院,340,45,45,80,80,2025
厦门大学,会计学,120201,会计学系,340,45,45,80,80,2025
厦门大学,会计学,120201,财务管理与会计研究院,340,45,45,80,80,2025
厦门大学,企业管理,120202,企业管理系,340,45,45,80,80,2025
厦门大学,旅游管理,120203,旅游与酒店管理系,340,45,45,80,80,2025
厦门大学,技术经济及管理,120204,管理科学系,340,45,45,80,80,2025
厦门大学,技术经济及管理,120204,中国能源政策研究院,340,45,45,80,80,2025
厦门大学,财务学,1202Z1,财务学系,340,45,45,80,80,2025
厦门大学,财务学,1202Z1,财务管理与会计研究院,340,45,45,80,80,2025
厦门大学,市场营销学,1202Z2,市场学系,340,45,45,80,80,2025
厦门大学,创业学,1202Z3,企业管理系,340,45,45,80,80,2025
厦门大学,行政管理,120401,公共管理系,340,45,45,80,80,2025
厦门大学,社会医学与卫生事业管理,120402,公共管理系,340,45,45,80,80,2025
厦门大学,社会保障,120404,公共管理系,340,45,45,80,80,2025
厦门大学,土地资源管理,120405,公共管理系,340,45,45,80,80,2025
厦门大学,公共政策,1204Z1,公共政策研究院,340,45,45,80,80,2025
厦门大学,认知与公共服务,1204Z2,公共政策研究院,340,45,45,80,80,2025
厦门大学,应急管理,1204Z3,公共管理系,340,45,45,80,80,2025
厦门大学,公共管理,125200,公共管理系,170,0,45,100,0,2025
厦门大学,会计,125300,会计学系,194,0,55,110,0,2025
厦门大学,旅游管理,125400,旅游与酒店管理系,151,0,40,85,0,2025
厦门大学,工程管理,125601,管理科学系,170,0,50,100,0,2025
厦门大学,项目管理,125602,管理科学系,170,0,50,100,0,2025
厦门大学,物流工程与管理,125604,管理科学系,230,0,60,120,0,2025
厦门大学,审计,125700,会计学系,230,0,60,120,0,2025
厦门大学,工商管理,1251,不区分院系,151,0,35,70,0,2025
厦门大学,艺术学,130100,音乐系,351,40,40,60,60,2025
厦门大学,艺术学,130100,戏剧影视系,351,40,40,60,60,2025
厦门大学,艺术学,130100,美术系,351,40,40,60,60,2025
厦门大学,音乐,135200,音乐系,351,40,40,60,60,2025
厦门大学,戏剧与影视,135400,戏剧影视系,351,40,40,60,60,2025
厦门大学,美术与书法,135600,美术系,351,40,40,60,60,2025
厦门大学,设计,135700,设计系,351,40,40,60,60,2025
厦门大学,集成电路科学与工程,140100,微电子与集成电路系,290,40,40,60,60,2025
厦门大学,集成电路科学与工程,140100,电子科学系,290,40,40,60,60,2025
厦门大学,集成电路科学与工程,140100,电磁声学研究院,290,40,40,60,60,2025
厦门大学,区域国别学,140700,南洋研究院,290,40,40,60,60,2025
厦门大学,文物,145100,历史与文化遗产学院,290,40,40,60,60,2025
厦门大学,哲学,01,不区分院系,326,45,45,90,90,2026
厦门大学,金融,0251,不区分院系,330,50,50,80,80,2026
厦门大学,应用统计,0252,不区分院系,330,50,50,80,80,2026
厦门大学,经济学,02,不区分院系,350,50,50,90,90,2026
厦门大学,法学,03,不区分院系,330,55,55,80,80,2026
厦门大学,体育,0452,不区分院系,340,50,50,190,0,2026
厦门大学,国际中文教育,0453,不区分院系,347,55,55,90,90,2026
厦门大学,教育学,04,不区分院系,350,55,55,180,0,2026
厦门大学,文学,05,不区分院系,354,50,50,90,90,2026
厦门大学,历史学,06,不区分院系,341,50,50,180,0,2026
厦门大学,理学,07,不区分院系,300,45,45,65,65,2026
厦门大学,网络与信息安全,085412,计算机科学与技术系,270,40,40,65,65,2026
厦门大学,生物与医药,0860,不区分院系,270,40,40,65,65,2026
厦门大学,工学（不含工学照顾专业）,08,不区分院系,300,50,50,75,75,2026
厦门大学,医学,10,不区分院系,295,45,45,150,0,2026
厦门大学,工程管理,125601,管理科学系,170,0,50,100,0,2026
厦门大学,项目管理,125602,管理科学系,170,0,50,100,0,2026
厦门大学,物流工程与管理,125604,管理科学系,240,0,75,150,0,2026
厦门大学,工商管理,1251,不区分院系,146,0,35,70,0,2026
厦门大学,公共管理,1252,不区分院系,170,0,45,100,0,2026
厦门大学,会计,1253,不区分院系,199,0,55,110,0,2026
厦门大学,旅游管理,1254,不区分院系,151,0,40,85,0,2026
厦门大学,审计,1257,不区分院系,255,0,60,120,0,2026
厦门大学,管理学,12,不区分院系,340,45,45,80,80,2026
厦门大学,艺术学,13,不区分院系,354,40,40,60,60,2026
厦门大学,交叉学科,14,不区分院系,290,40,40,60,60,2026
吉林大学,哲学,01,不区分院系,340,50,50,90,90,2023
吉林大学,金融,0251,不区分院系,370,60,60,90,90,2023
吉林大学,应用统计,0252,不区分院系,365,60,60,90,90,2023
吉林大学,税务,0253,不区分院系,365,60,60,90,90,2023
吉林大学,国际商务,0254,不区分院系,370,60,60,90,90,2023
吉林大学,保险,0255,不区分院系,365,60,60,90,90,2023
吉林大学,经济学,02,不区分院系,365,55,55,83,90,2023
吉林大学,法律（非法学）,035101,不区分院系,365,55,55,90,90,2023
吉林大学,法律（法学）,035102,不区分院系,365,55,55,90,90,2023
吉林大学,社会工作,0352,不区分院系,365,55,55,90,90,2023
吉林大学,法学,03,不区分院系,365,55,55,90,90,2023
吉林大学,体育学,0403,不区分院系,330,40,40,180,0,2023
吉林大学,体育,0452,不区分院系,330,40,40,180,0,2023
吉林大学,汉语国际教育,0453,不区分院系,370,60,60,90,90,2023
吉林大学,应用心理,0454,不区分院系,365,55,55,180,0,2023
吉林大学,教育学（不含体育学）,04,不区分院系,355,55,55,180,0,2023
吉林大学,翻译,0551,不区分院系,370,60,60,90,90,2023
吉林大学,新闻与传播,0552,不区分院系,370,60,60,90,90,2023
吉林大学,文学,05,不区分院系,370,60,60,90,90,2023
吉林大学,文物与博物馆,0651,不区分院系,350,55,55,180,0,2023
吉林大学,历史学,06,不区分院系,350,55,55,180,0,2023
吉林大学,理学,07,不区分院系,310,45,45,90,90,2023
吉林大学,电子信息,0854,不区分院系,310,45,45,68,90,2023
吉林大学,机械,0855,不区分院系,310,45,45,68,90,2023
吉林大学,材料与化工,0856,不区分院系,310,45,45,68,90,2023
吉林大学,资源与环境,0857,不区分院系,310,45,45,68,90,2023
吉林大学,能源动力,0858,不区分院系,310,45,45,68,90,2023
吉林大学,土木水利,0859,不区分院系,310,45,45,68,90,2023
吉林大学,生物与医药,0860,不区分院系,310,45,45,68,90,2023
吉林大学,交通运输,0861,不区分院系,310,45,45,68,90,2023
吉林大学,工学（不含工学照顾专业）,08,不区分院系,310,45,45,68,90,2023
吉林大学,农业,0951,不区分院系,310,45,45,90,90,2023
吉林大学,兽医,0952,不区分院系,310,45,45,90,90,2023
吉林大学,农学,09,不区分院系,310,45,45,90,90,2023
吉林大学,临床医学,1051,不区分院系,315,50,50,180,0,2023
吉林大学,口腔医学,1052,不区分院系,330,55,55,180,0,2023
吉林大学,公共卫生,1053,不区分院系,330,50,50,180,0,2023
吉林大学,护理,1054,不区分院系,320,50,50,180,0,2023
吉林大学,药学,1055,不区分院系,330,50,50,180,0,2023
吉林大学,医学（不含中医类照顾专业）,10,不区分院系,315,50,50,180,0,2023
吉林大学,公共管理,1204,不区分院系,360,55,55,90,90,2023
吉林大学,图书情报与档案管理,1205,不区分院系,360,55,55,90,90,2023
吉林大学,工商管理,1251,不区分院系,167,0,41,82,0,2023
吉林大学,公共管理,1252,不区分院系,175,0,44,88,0,2023
吉林大学,图书情报,1255,不区分院系,240,0,60,120,0,2023
吉林大学,工程管理,1256,不区分院系,178,0,44,88,0,2023
吉林大学,管理学,12,不区分院系,350,55,55,83,90,2023
吉林大学,艺术,1351,不区分院系,370,40,40,90,90,2023
吉林大学,艺术学,13,不区分院系,365,40,40,90,90,2023
吉林大学,交叉学科,14,不区分院系,365,55,55,90,90,2023
吉林大学,哲学,01,不区分院系,360,55,55,90,90,2024
吉林大学,金融,0251,不区分院系,365,60,60,90,90,2024
吉林大学,应用统计,0252,不区分院系,370,60,60,90,90,2024
吉林大学,税务,0253,不区分院系,370,60,60,90,90,2024
吉林大学,国际商务,0254,不区分院系,360,60,60,90,90,2024
吉林大学,保险,0255,不区分院系,370,60,60,90,90,2024
吉林大学,经济学,02,不区分院系,365,55,55,83,90,2024
吉林大学,法律（非法学）,035101,法学院,365,55,55,90,90,2024
吉林大学,法律（法学）,035102,法学院,370,55,55,90,90,2024
吉林大学,法律（法学）,035102,司法文明协同创新中心,370,55,55,90,90,2024
吉林大学,社会工作,0352,不区分院系,370,55,55,90,90,2024
吉林大学,法学,03,不区分院系,370,55,55,90,90,2024
吉林大学,体育学,0403,不区分院系,350,45,45,180,0,2024
吉林大学,体育,0452,不区分院系,350,45,45,180,0,2024
吉林大学,国际中文教育,0453,不区分院系,380,60,60,90,90,2024
吉林大学,应用心理,0454,不区分院系,360,55,55,180,0,2024
吉林大学,教育学（不含体育学）,04,不区分院系,360,55,55,180,0,2024
吉林大学,翻译,0551,不区分院系,380,60,60,90,90,2024
吉林大学,新闻与传播,0552,不区分院系,370,60,60,90,90,2024
吉林大学,文学,05,不区分院系,370,60,60,90,90,2024
吉林大学,博物馆,0651,不区分院系,345,55,55,180,0,2024
吉林大学,历史学,06,不区分院系,360,60,60,180,0,2024
吉林大学,理学,07,不区分院系,320,50,50,90,90,2024
吉林大学,电子信息,0854,不区分院系,320,50,50,75,90,2024
吉林大学,机械,0855,不区分院系,320,50,50,75,90,2024
吉林大学,材料与化工,0856,不区分院系,320,50,50,75,90,2024
吉林大学,资源与环境,0857,不区分院系,320,50,50,75,90,2024
吉林大学,能源动力,0858,不区分院系,320,50,50,75,90,2024
吉林大学,土木水利,0859,不区分院系,320,50,50,75,90,2024
吉林大学,生物与医药,0860,不区分院系,320,50,50,75,90,2024
吉林大学,交通运输,0861,不区分院系,320,50,50,75,90,2024
吉林大学,工学（不含工学照顾专业）,08,不区分院系,320,50,50,75,90,2024
吉林大学,农业,0951,不区分院系,320,50,50,90,90,2024
吉林大学,兽医,0952,不区分院系,320,50,50,90,90,2024
吉林大学,农学,09,不区分院系,320,50,50,90,90,2024
吉林大学,临床医学,1051,不区分院系,320,55,55,180,0,2024
吉林大学,口腔医学,1052,不区分院系,335,55,55,180,0,2024
吉林大学,公共卫生,1053,不区分院系,350,55,55,180,0,2024
吉林大学,护理,1054,不区分院系,340,55,55,180,0,2024
吉林大学,药学,1055,不区分院系,340,55,55,180,0,2024
吉林大学,医学技术,1058,不区分院系,340,55,55,180,0,2024
吉林大学,医学（不含中医类照顾专业）,10,不区分院系,320,55,55,180,0,2024
吉林大学,工商管理,1251,不区分院系,162,0,39,78,0,2024
吉林大学,公共管理,1252,不区分院系,173,0,43,86,0,2024
吉林大学,图书情报,1255,不区分院系,245,0,60,120,0,2024
吉林大学,工程管理,1256,不区分院系,176,0,43,86,0,2024
吉林大学,管理学,12,不区分院系,370,60,60,90,90,2024
吉林大学,戏剧与影视,1354,不区分院系,362,45,45,90,90,2024
吉林大学,美术与书法,1356,不区分院系,365,45,45,90,90,2024
吉林大学,设计,1357,不区分院系,362,45,45,90,90,2024
吉林大学,艺术学,13,不区分院系,370,45,45,90,90,2024
吉林大学,国家安全学,1402,不区分院系,375,55,55,90,90,2024
吉林大学,设计学,1403,不区分院系,370,45,45,90,90,2024
吉林大学,文物,1451,不区分院系,315,40,40,90,90,2024
吉林大学,哲学,01,不区分院系,350,50,50,90,90,2025
吉林大学,金融,0251,不区分院系,345,50,50,75,90,2025
吉林大学,应用统计,0252,不区分院系,360,55,55,83,90,2025
吉林大学,税务,0253,不区分院系,345,50,50,75,90,2025
吉林大学,国际商务,0254,不区分院系,345,50,50,75,90,2025
吉林大学,保险,0255,不区分院系,360,55,55,83,90,2025
吉林大学,经济学,02,不区分院系,345,50,50,75,90,2025
吉林大学,法律（非法学）,035101,法学院,340,50,50,90,90,2025
吉林大学,法律（法学）,035102,法学院,330,50,50,90,90,2025
吉林大学,法律（法学）,035102,司法文明协同创新中心,330,50,50,90,90,2025
吉林大学,社会工作,0352,不区分院系,370,50,50,90,90,2025
吉林大学,法学,03,不区分院系,360,50,50,90,90,2025
吉林大学,体育学,0403,不区分院系,330,45,45,180,0,2025
吉林大学,体育,0452,不区分院系,350,45,45,180,0,2025
吉林大学,国际中文教育,0453,不区分院系,350,55,55,90,90,2025
吉林大学,应用心理,0454,不区分院系,360,55,55,180,0,2025
吉林大学,教育学（不含体育学）,04,不区分院系,345,55,55,180,0,2025
吉林大学,翻译,0551,不区分院系,380,60,60,90,90,2025
吉林大学,新闻与传播,0552,不区分院系,370,50,50,90,90,2025
吉林大学,文学,05,不区分院系,355,50,50,90,90,2025
吉林大学,博物馆,0651,不区分院系,345,50,50,180,0,2025
吉林大学,历史学,06,不区分院系,345,50,50,180,0,2025
吉林大学,理学,07,不区分院系,310,45,45,85,85,2025
吉林大学,电子信息,0854,不区分院系,310,45,45,68,90,2025
吉林大学,机械,0855,不区分院系,310,45,45,68,90,2025
吉林大学,材料与化工,0856,不区分院系,310,45,45,68,90,2025
吉林大学,资源与环境,0857,不区分院系,310,45,45,68,90,2025
吉林大学,能源动力,0858,不区分院系,310,45,45,68,90,2025
吉林大学,土木水利,0859,不区分院系,310,45,45,68,90,2025
吉林大学,生物与医药,0860,不区分院系,310,45,45,68,90,2025
吉林大学,交通运输,0861,不区分院系,310,45,45,68,90,2025
吉林大学,工学（不含工学照顾专业）,08,不区分院系,310,45,45,68,90,2025
吉林大学,农业,0951,不区分院系,310,45,45,90,90,2025
吉林大学,兽医,0952,不区分院系,310,45,45,90,90,2025
吉林大学,农学,09,不区分院系,310,45,45,90,90,2025
吉林大学,临床医学,1051,不区分院系,310,50,50,180,0,2025
吉林大学,口腔医学,1052,不区分院系,335,55,55,180,0,2025
吉林大学,公共卫生,1053,不区分院系,350,55,55,180,0,2025
吉林大学,护理,1054,不区分院系,310,50,50,180,0,2025
吉林大学,药学,1055,不区分院系,310,50,50,180,0,2025
吉林大学,医学技术,1058,不区分院系,340,50,50,180,0,2025
吉林大学,医学（不含中医类照顾专业）,10,不区分院系,310,50,50,180,0,2025
吉林大学,公共管理学,1204,不区分院系,370,55,55,90,90,2025
吉林大学,信息资源管理,1205,不区分院系,370,55,55,90,90,2025
吉林大学,工商管理,1251,不区分院系,151,0,35,70,0,2025
吉林大学,公共管理,1252,不区分院系,164,0,38,76,0,2025
吉林大学,图书情报,1255,不区分院系,215,0,60,120,0,2025
吉林大学,工程管理,1256,不区分院系,162,0,38,76,0,2025
吉林大学,管理学,12,不区分院系,350,55,55,83,90,2025
吉林大学,戏剧与影视,1354,不区分院系,370,45,45,90,90,2025
吉林大学,美术与书法,1356,不区分院系,351,40,40,90,90,2025
吉林大学,设计,1357,不区分院系,351,40,40,90,90,2025
吉林大学,艺术学,13,不区分院系,351,40,40,90,90,2025
吉林大学,国家安全学,1402,不区分院系,375,55,55,90,90,2025
吉林大学,设计学,1403,不区分院系,315,40,40,90,90,2025
吉林大学,文物,1451,不区分院系,345,40,40,90,90,2025
吉林大学,哲学,01,不区分院系,335,50,50,90,90,2026
吉林大学,金融,0251,不区分院系,355,50,50,80,90,2026
吉林大学,应用统计,0252,不区分院系,370,50,50,75,90,2026
吉林大学,税务,0253,不区分院系,375,55,55,80,90,2026
吉林大学,国际商务,0254,不区分院系,330,50,50,80,90,2026
吉林大学,经济学,02,不区分院系,330,50,50,75,90,2026
吉林大学,法律（非法学）,035101,法学院,350,50,50,85,85,2026
吉林大学,法律（法学）,035102,法学院,350,55,55,90,90,2026
吉林大学,社会工作,0352,不区分院系,360,55,55,90,90,2026
吉林大学,法学,03,不区分院系,360,50,50,90,90,2026
吉林大学,体育学,0403,不区分院系,310,38,38,114,0,2026
吉林大学,体育,0452,不区分院系,310,38,38,114,0,2026
吉林大学,国际中文教育,0453,不区分院系,365,55,55,90,90,2026
吉林大学,应用心理,0454,不区分院系,390,60,60,180,0,2026
吉林大学,翻译,0551,不区分院系,380,60,60,90,90,2026
吉林大学,新闻与传播,0552,不区分院系,370,50,50,90,90,2026
吉林大学,文学,05,不区分院系,360,50,50,90,90,2026
吉林大学,博物馆,0651,不区分院系,345,50,50,180,0,2026
吉林大学,历史学,06,不区分院系,345,50,50,180,0,2026
吉林大学,地球物理学,0708,不区分院系,280,45,45,55,85,2026
吉林大学,地质学,0709,不区分院系,280,45,45,55,85,2026
吉林大学,理学,07,不区分院系,300,45,45,85,85,2026
吉林大学,电子信息,0854,不区分院系,300,45,45,68,80,2026
吉林大学,机械,0855,不区分院系,300,45,45,68,80,2026
吉林大学,材料与化工,0856,不区分院系,300,45,45,68,80,2026
吉林大学,资源与环境,0857,不区分院系,300,45,45,68,80,2026
吉林大学,能源动力,0858,不区分院系,300,45,45,68,80,2026
吉林大学,土木水利,0859,不区分院系,300,45,45,68,80,2026
吉林大学,生物与医药,0860,不区分院系,300,45,45,68,80,2026
吉林大学,交通运输,0861,不区分院系,300,45,45,68,80,2026
吉林大学,工学（不含工学照顾专业）,08,不区分院系,300,45,45,68,80,2026
吉林大学,农业,0951,不区分院系,300,45,45,80,80,2026
吉林大学,兽医,0952,不区分院系,300,40,40,75,80,2026
吉林大学,农学,09,不区分院系,300,45,45,80,80,2026
吉林大学,临床医学,1051,不区分院系,320,50,50,180,0,2026
吉林大学,口腔医学,1052,不区分院系,335,55,55,180,0,2026
吉林大学,公共卫生,1053,不区分院系,345,55,55,180,0,2026
吉林大学,护理,1054,不区分院系,300,45,45,180,0,2026
吉林大学,药学,1055,不区分院系,390,60,60,180,0,2026
吉林大学,医学技术,1058,不区分院系,340,50,50,180,0,2026
吉林大学,医学,10,不区分院系,300,50,50,175,0,2026
吉林大学,工商管理,1251,不区分院系,146,0,35,70,0,2026
吉林大学,公共管理,1252,不区分院系,168,0,39,78,0,2026
吉林大学,图书情报,1255,不区分院系,230,0,60,120,0,2026
吉林大学,工程管理,1256,不区分院系,166,0,39,78,0,2026
吉林大学,管理学,12,不区分院系,350,50,50,80,90,2026
吉林大学,戏剧与影视,1354,不区分院系,370,45,45,90,90,2026
吉林大学,美术与书法,1356,不区分院系,354,40,40,90,90,2026
吉林大学,设计,1357,不区分院系,360,40,40,90,90,2026
吉林大学,艺术学,13,不区分院系,354,40,40,90,90,2026
吉林大学,设计学,1403,不区分院系,345,45,45,90,90,2026
吉林大学,文物,1451,不区分院系,340,50,50,85,85,2026
吉林大学,交叉学科,14,不区分院系,350,50,50,90,90,2026
中南大学,哲学,01,不区分院系,330,55,55,90,90,2023
中南大学,金融,0251,不区分院系,370,60,60,90,90,2023
中南大学,应用统计,0252,不区分院系,370,60,60,90,90,2023
中南大学,经济学,02,不区分院系,370,60,60,90,90,2023
中南大学,法律（非法学）,035101,不区分院系,345,55,55,90,90,2023
中南大学,法律（法学）,035102,不区分院系,345,55,55,90,90,2023
中南大学,社会工作,0352,不区分院系,345,55,55,90,90,2023
中南大学,法学,03,不区分院系,340,50,50,80,80,2023
中南大学,心理学,0402,不区分院系,360,60,60,180,0,2023
中南大学,教育,0451,不区分院系,370,60,60,100,0,2023
中南大学,体育,0452,不区分院系,310,50,50,135,0,2023
中南大学,翻译,0551,不区分院系,370,60,60,90,90,2023
中南大学,新闻与传播,0552,不区分院系,370,60,60,90,90,2023
中南大学,文学,05,不区分院系,370,60,60,90,90,2023
中南大学,理学,07,不区分院系,310,50,50,80,80,2023
中南大学,力学,0801,不区分院系,310,55,55,80,80,2023
中南大学,冶金工程,0806,不区分院系,310,55,55,80,80,2023
中南大学,动力工程及工程热物理,0807,不区分院系,310,55,55,80,80,2023
中南大学,地质资源与地质工程,0818,不区分院系,310,55,55,80,80,2023
中南大学,矿业工程,0819,不区分院系,310,55,55,80,80,2023
中南大学,建筑学,0851,不区分院系,320,55,55,80,80,2023
中南大学,城市规划,0853,不区分院系,320,55,55,80,80,2023
中南大学,电子信息,0854,不区分院系,320,55,55,80,80,2023
中南大学,机械,0855,不区分院系,320,55,55,80,80,2023
中南大学,材料与化工,0856,不区分院系,320,55,55,80,80,2023
中南大学,资源与环境,0857,不区分院系,310,55,55,80,80,2023
中南大学,能源动力,0858,不区分院系,310,55,55,80,80,2023
中南大学,土木水利,0859,不区分院系,320,55,55,80,80,2023
中南大学,生物与医药,0860,不区分院系,320,55,55,80,80,2023
中南大学,交通运输,0861,不区分院系,320,55,55,80,80,2023
中南大学,工学（不含工学照顾专业）,08,不区分院系,320,55,55,80,80,2023
中南大学,基础医学,1001,不区分院系,310,50,50,150,0,2023
中南大学,口腔医学,1003,不区分院系,310,50,50,150,0,2023
中南大学,护理学,1011,不区分院系,310,50,50,150,0,2023
中南大学,临床医学,1051,不区分院系,325,50,50,150,0,2023
中南大学,口腔医学,1052,不区分院系,310,50,50,150,0,2023
中南大学,公共卫生,1053,不区分院系,325,50,50,150,0,2023
中南大学,护理,1054,不区分院系,310,50,50,150,0,2023
中南大学,药学,1055,不区分院系,325,50,50,150,0,2023
中南大学,医学（不含中医类照顾专业）,10,不区分院系,325,50,50,150,0,2023
中南大学,工商管理,1251,不区分院系,167,0,41,82,0,2023
中南大学,公共管理,1252,不区分院系,180,0,44,88,0,2023
中南大学,会计,1253,不区分院系,250,0,60,120,0,2023
中南大学,图书情报,1255,不区分院系,235,0,60,120,0,2023
中南大学,工程管理,1256,不区分院系,178,0,44,88,0,2023
中南大学,管理学,12,不区分院系,370,55,55,100,0,2023
中南大学,艺术,1351,不区分院系,370,50,50,90,90,2023
中南大学,艺术学,13,不区分院系,370,50,50,90,90,2023
中南大学,哲学,01,不区分院系,335,55,55,90,90,2024
中南大学,经济学,02,不区分院系,370,60,60,90,90,2024
中南大学,法律（非法学）,035101,法学院,345,55,55,90,90,2024
中南大学,法律（法学）,035102,法学院,345,55,55,90,90,2024
中南大学,社会工作,0352,不区分院系,345,55,55,90,90,2024
中南大学,法学,03,不区分院系,340,50,50,80,80,2024
中南大学,心理学,0402,不区分院系,360,60,60,180,180,2024
中南大学,教育,0451,不区分院系,370,60,60,100,100,2024
中南大学,体育,0452,不区分院系,315,50,50,135,135,2024
中南大学,文学,05,不区分院系,370,60,60,90,90,2024
中南大学,理学,07,不区分院系,310,50,50,80,80,2024
中南大学,工学照顾专业力学,0801,不区分院系,310,55,55,80,80,2024
中南大学,冶金工程,0806,不区分院系,310,55,55,80,80,2024
中南大学,动力工程及工程热物理,0807,不区分院系,310,55,55,80,80,2024
中南大学,地质资源与地质工程,0818,不区分院系,310,55,55,80,80,2024
中南大学,矿业工程,0819,不区分院系,310,55,55,80,80,2024
中南大学,资源与环境,0857,不区分院系,310,55,55,80,80,2024
中南大学,能源动力,0858,不区分院系,310,55,55,80,80,2024
中南大学,工学（不含工学照顾专业）,08,不区分院系,320,55,55,80,80,2024
中南大学,基础医学,1001,不区分院系,310,50,50,150,150,2024
中南大学,口腔医学,1003,不区分院系,310,50,50,150,150,2024
中南大学,护理学,1011,不区分院系,310,50,50,150,150,2024
中南大学,口腔医学,1052,不区分院系,310,50,50,150,150,2024
中南大学,护理,1054,不区分院系,310,50,50,150,150,2024
中南大学,医学（不含中医类照顾专业）,10,不区分院系,325,50,50,150,150,2024
中南大学,工商管理,1251,不区分院系,162,0,39,78,0,2024
中南大学,公共管理,1252,不区分院系,173,0,43,86,0,2024
中南大学,会计,1253,不区分院系,250,0,60,120,0,2024
中南大学,图书情报,1255,不区分院系,235,0,60,120,0,2024
中南大学,工程管理,1256,不区分院系,176,0,43,86,0,2024
中南大学,管理学,12,不区分院系,370,55,55,100,100,2024
中南大学,艺术学,13,不区分院系,370,50,50,90,90,2024
中南大学,设计学,1403,不区分院系,370,50,50,90,90,2024
中南大学,智能科学与技术,1405,不区分院系,320,55,55,80,80,2024
中南大学,哲学,01,不区分院系,330,50,50,90,90,2025
中南大学,经济学,02,不区分院系,365,55,55,90,90,2025
中南大学,法律（非法学）,035101,法学院,340,50,50,90,90,2025
中南大学,法律（法学）,035102,法学院,340,50,50,90,90,2025
中南大学,社会工作,0352,不区分院系,340,50,50,90,90,2025
中南大学,法学,03,不区分院系,335,45,45,80,80,2025
中南大学,心理学,0402,不区分院系,355,55,55,180,180,2025
中南大学,教育,0451,不区分院系,365,55,55,100,100,2025
中南大学,体育,0452,不区分院系,310,45,45,135,135,2025
中南大学,文学,05,不区分院系,365,55,55,90,90,2025
